#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm],Design,Direction,Displacement Rate
-25.841486,-19.494568,A,X,0.1
-25.858173,-19.498972,A,X,0.1
-25.927252,-19.504709,A,X,0.1
-25.953133,-19.509529,A,X,0.1
-25.982246,-19.514091,A,X,0.1
-25.997175,-19.520018,A,X,0.1
-25.999985,-19.524652,A,X,0.1
-26.05912,-19.529791,A,X,0.1
-26.104216,-19.534563,A,X,0.1
-26.132629,-19.538994,A,X,0.1
-26.147514,-19.543936,A,X,0.1
-26.159998,-19.549685,A,X,0.1
-26.204895,-19.555882,A,X,0.1
-26.249569,-19.559822,A,X,0.1
-26.265015,-19.564993,A,X,0.1
-26.287397,-19.571249,A,X,0.1
-26.277416,-19.574394,A,X,0.1
-26.287117,-19.5811,A,X,0.1
-26.319813,-19.58618,A,X,0.1
-26.376904,-19.592331,A,X,0.1
-26.38398,-19.59494,A,X,0.1
-26.410252,-19.599871,A,X,0.1
-26.42502,-19.605925,A,X,0.1
-26.444452,-19.609879,A,X,0.1
-26.444742,-19.613909,A,X,0.1
-26.474146,-19.61986,A,X,0.1
-26.528578,-19.625256,A,X,0.1
-26.546513,-19.629879,A,X,0.1
-26.561054,-19.633606,A,X,0.1
-26.571087,-19.639898,A,X,0.1
-26.587278,-19.644999,A,X,0.1
-26.594278,-19.649706,A,X,0.1
-26.624962,-19.654661,A,X,0.1
-26.663158,-19.660301,A,X,0.1
-26.67168,-19.66503,A,X,0.1
-26.676012,-19.67098,A,X,0.1
-26.712692,-19.676098,A,X,0.1
-26.697174,-19.679564,A,X,0.1
-26.74556,-19.685131,A,X,0.1
-26.748363,-19.689943,A,X,0.1
-26.758497,-19.695917,A,X,0.1
-26.748138,-19.701077,A,X,0.1
-26.788542,-19.705467,A,X,0.1
-26.792076,-19.708303,A,X,0.1
-26.828485,-19.714901,A,X,0.1
-26.829439,-19.719603,A,X,0.1
-26.879494,-19.725306,A,X,0.1
-26.862204,-19.73049,A,X,0.1
-26.87899,-19.73488,A,X,0.1
-26.871449,-19.739098,A,X,0.1
-26.896461,-19.744257,A,X,0.1
-26.89485,-19.750027,A,X,0.1
-26.910795,-19.755222,A,X,0.1
-26.910074,-19.75831,A,X,0.1
-26.950293,-19.767208,A,X,0.1
-26.92185,-19.770605,A,X,0.1
-26.975555,-19.775211,A,X,0.1
-26.954651,-19.780212,A,X,0.1
-27.007582,-19.785263,A,X,0.1
-26.986254,-19.789087,A,X,0.1
-27.017456,-19.79541,A,X,0.1
-27.031258,-19.800356,A,X,0.1
-27.034361,-19.806726,A,X,0.1
-27.02236,-19.808102,A,X,0.1
-27.038303,-19.815815,A,X,0.1
-27.039324,-19.820724,A,X,0.1
-27.050379,-19.824053,A,X,0.1
-27.068409,-19.830051,A,X,0.1
-27.08843,-19.834997,A,X,0.1
-27.058475,-19.839415,A,X,0.1
-27.106474,-19.844997,A,X,0.1
-27.056145,-19.851685,A,X,0.1
-27.077021,-19.855328,A,X,0.1
-27.089949,-19.862032,A,X,0.1
-27.126528,-19.865179,A,X,0.1
-27.100424,-19.871386,A,X,0.1
-27.144197,-19.874491,A,X,0.1
-27.116699,-19.879301,A,X,0.1
-27.160664,-19.884539,A,X,0.1
-27.168827,-19.889967,A,X,0.1
-27.193047,-19.896988,A,X,0.1
-27.161606,-19.899488,A,X,0.1
-27.196611,-19.905565,A,X,0.1
-27.181479,-19.910734,A,X,0.1
-27.189186,-19.914534,A,X,0.1
-27.184338,-19.919836,A,X,0.1
-27.199369,-19.925875,A,X,0.1
-27.191412,-19.930803,A,X,0.1
-27.207714,-19.934645,A,X,0.1
-27.189297,-19.94095,A,X,0.1
-27.204794,-19.945007,A,X,0.1
-27.192991,-19.949764,A,X,0.1
-27.231945,-19.955118,A,X,0.1
-27.239037,-19.960009,A,X,0.1
-27.250441,-19.965311,A,X,0.1
-27.20904,-19.969978,A,X,0.1
-27.236805,-19.97403,A,X,0.1
-27.246044,-19.978298,A,X,0.1
-27.288681,-19.985518,A,X,0.1
-27.265709,-19.990139,A,X,0.1
-27.27808,-19.995012,A,X,0.1
-27.287188,-19.999271,A,X,0.1
-27.324919,-20.003618,A,X,0.1
-27.308508,-20.009457,A,X,0.1
-27.302547,-20.015146,A,X,0.1
-27.276051,-20.019737,A,X,0.1
-27.327471,-20.024342,A,X,0.1
-27.317434,-20.030552,A,X,0.1
-27.317093,-20.036642,A,X,0.1
-27.304285,-20.039236,A,X,0.1
-27.337059,-20.044001,A,X,0.1
-27.315323,-20.051191,A,X,0.1
-27.312569,-20.054195,A,X,0.1
-27.326916,-20.061184,A,X,0.1
-27.346478,-20.06568,A,X,0.1
-27.336504,-20.068394,A,X,0.1
-27.347918,-20.074335,A,X,0.1
-27.34198,-20.079601,A,X,0.1
-27.341864,-20.084183,A,X,0.1
-27.331635,-20.090376,A,X,0.1
-27.337261,-20.094511,A,X,0.1
-27.335089,-20.100889,A,X,0.1
-27.341879,-20.104897,A,X,0.1
-27.343166,-20.110697,A,X,0.1
-27.343832,-20.11421,A,X,0.1
-27.340504,-20.120354,A,X,0.1
-27.36157,-20.124735,A,X,0.1
-27.346338,-20.129883,A,X,0.1
-27.345438,-20.135366,A,X,0.1
-27.348352,-20.141022,A,X,0.1
-27.344957,-20.146065,A,X,0.1
-27.351286,-20.151567,A,X,0.1
-27.35017,-20.154715,A,X,0.1
-27.351431,-20.158972,A,X,0.1
-27.351955,-20.164539,A,X,0.1
-27.345903,-20.168978,A,X,0.1
-27.352097,-20.175882,A,X,0.1
-27.362686,-20.179377,A,X,0.1
-27.362358,-20.185743,A,X,0.1
-27.350912,-20.190687,A,X,0.1
-27.342402,-20.193653,A,X,0.1
-27.367311,-20.20026,A,X,0.1
-27.357779,-20.205706,A,X,0.1
-27.366966,-20.210085,A,X,0.1
-27.34264,-20.215431,A,X,0.1
-27.356731,-20.218977,A,X,0.1
-27.359028,-20.224741,A,X,0.1
-27.37776,-20.228806,A,X,0.1
-27.389387,-20.235348,A,X,0.1
-27.365324,-20.240568,A,X,0.1
-27.361982,-20.24511,A,X,0.1
-27.364151,-20.250103,A,X,0.1
-27.372204,-20.254732,A,X,0.1
-27.363394,-20.259979,A,X,0.1
-27.339609,-20.264715,A,X,0.1
-27.356548,-20.269581,A,X,0.1
-27.350618,-20.275837,A,X,0.1
-27.337086,-20.278561,A,X,0.1
-27.373579,-20.284824,A,X,0.1
-27.386457,-20.289419,A,X,0.1
-27.346025,-20.295301,A,X,0.1
-27.349957,-20.302156,A,X,0.1
-27.342556,-20.30426,A,X,0.1
-27.36911,-20.310188,A,X,0.1
-27.341822,-20.315273,A,X,0.1
-27.345356,-20.319508,A,X,0.1
-27.339602,-20.325073,A,X,0.1
-27.343868,-20.330275,A,X,0.1
-27.333441,-20.334341,A,X,0.1
-27.342327,-20.339275,A,X,0.1
-27.321884,-20.345053,A,X,0.1
-27.333363,-20.349848,A,X,0.1
-27.335161,-20.355215,A,X,0.1
-27.338066,-20.361551,A,X,0.1
-27.322319,-20.364605,A,X,0.1
-27.329006,-20.371416,A,X,0.1
-27.317465,-20.375048,A,X,0.1
-27.319294,-20.379398,A,X,0.1
-27.309534,-20.385744,A,X,0.1
-27.329418,-20.389517,A,X,0.1
-27.314407,-20.394798,A,X,0.1
-27.326406,-20.399649,A,X,0.1
-27.294277,-20.405792,A,X,0.1
-27.320597,-20.409719,A,X,0.1
-27.261868,-20.415331,A,X,0.1
-27.278563,-20.419641,A,X,0.1
-27.245031,-20.424089,A,X,0.1
-27.302189,-20.429491,A,X,0.1
-27.247633,-20.435339,A,X,0.1
-27.242525,-20.43943,A,X,0.1
-27.25004,-20.445761,A,X,0.1
-27.259947,-20.450352,A,X,0.1
-27.201427,-20.455917,A,X,0.1
-27.224524,-20.459982,A,X,0.1
-27.21946,-20.463388,A,X,0.1
-27.232025,-20.469759,A,X,0.1
-27.190519,-20.475142,A,X,0.1
-27.198755,-20.48015,A,X,0.1
-27.197268,-20.484882,A,X,0.1
-27.206194,-20.490335,A,X,0.1
-27.170973,-20.495115,A,X,0.1
-27.195631,-20.499134,A,X,0.1
-27.191996,-20.50573,A,X,0.1
-27.223852,-20.511707,A,X,0.1
-27.195187,-20.514221,A,X,0.1
-27.198706,-20.520994,A,X,0.1
-27.18679,-20.525736,A,X,0.1
-27.18841,-20.531336,A,X,0.1
-27.176535,-20.535479,A,X,0.1
-27.191462,-20.540653,A,X,0.1
-27.185949,-20.544781,A,X,0.1
-27.200245,-20.551081,A,X,0.1
-27.171127,-20.555603,A,X,0.1
-27.18808,-20.559937,A,X,0.1
-27.177927,-20.565918,A,X,0.1
-27.19635,-20.571825,A,X,0.1
-27.17605,-20.575384,A,X,0.1
-27.191462,-20.579788,A,X,0.1
-27.187302,-20.586082,A,X,0.1
-27.197508,-20.590071,A,X,0.1
-27.190865,-20.594929,A,X,0.1
-27.216993,-20.600288,A,X,0.1
-27.187757,-20.606276,A,X,0.1
-27.2174,-20.610849,A,X,0.1
-27.189638,-20.615047,A,X,0.1
-27.226217,-20.620962,A,X,0.1
-27.204561,-20.626396,A,X,0.1
-27.215282,-20.630146,A,X,0.1
-27.201834,-20.635906,A,X,0.1
-27.246519,-20.639647,A,X,0.1
-27.213083,-20.645109,A,X,0.1
-27.261581,-20.650002,A,X,0.1
-27.201488,-20.654703,A,X,0.1
-27.247475,-20.659742,A,X,0.1
-27.224972,-20.665272,A,X,0.1
-27.244253,-20.670765,A,X,0.1
-27.21843,-20.674854,A,X,0.1
-27.28363,-20.680273,A,X,0.1
-27.269848,-20.686991,A,X,0.1
-27.269798,-20.689962,A,X,0.1
-27.211613,-20.695923,A,X,0.1
-27.273018,-20.700369,A,X,0.1
-27.263916,-20.704311,A,X,0.1
-27.298264,-20.709349,A,X,0.1
-27.288725,-20.713671,A,X,0.1
-27.316628,-20.719898,A,X,0.1
-27.300617,-20.726494,A,X,0.1
-27.298374,-20.729778,A,X,0.1
-27.289146,-20.735641,A,X,0.1
-27.312897,-20.741257,A,X,0.1
-27.298815,-20.74362,A,X,0.1
-27.321138,-20.749554,A,X,0.1
-27.302622,-20.754728,A,X,0.1
-27.322374,-20.76104,A,X,0.1
-27.321367,-20.764917,A,X,0.1
-27.337385,-20.770779,A,X,0.1
-27.327112,-20.77529,A,X,0.1
-27.335173,-20.778538,A,X,0.1
-27.336113,-20.784874,A,X,0.1
-27.344316,-20.790668,A,X,0.1
-27.33832,-20.795879,A,X,0.1
-27.346006,-20.800356,A,X,0.1
-27.336121,-20.805552,A,X,0.1
-27.368967,-20.810665,A,X,0.1
-27.345348,-20.814537,A,X,0.1
-27.37606,-20.819473,A,X,0.1
-27.361818,-20.82436,A,X,0.1
-27.371784,-20.831581,A,X,0.1
-27.361502,-20.834129,A,X,0.1
-27.411711,-20.840319,A,X,0.1
-27.394484,-20.84585,A,X,0.1
-27.438923,-20.850737,A,X,0.1
-27.402861,-20.856482,A,X,0.1
-27.415642,-20.860802,A,X,0.1
-27.417831,-20.864555,A,X,0.1
-27.469955,-20.87089,A,X,0.1
-27.449039,-20.87649,A,X,0.1
-27.473236,-20.879749,A,X,0.1
-27.485325,-20.886278,A,X,0.1
-27.476704,-20.890556,A,X,0.1
-27.467743,-20.896095,A,X,0.1
-27.481991,-20.90012,A,X,0.1
-27.480488,-20.905869,A,X,0.1
-27.480639,-20.908985,A,X,0.1
-27.485661,-20.914495,A,X,0.1
-27.492674,-20.920454,A,X,0.1
-27.501196,-20.926243,A,X,0.1
-27.526806,-20.930435,A,X,0.1
-27.498396,-20.935572,A,X,0.1
-27.513355,-20.939966,A,X,0.1
-27.538137,-20.945538,A,X,0.1
-27.556637,-20.95013,A,X,0.1
-27.50878,-20.953678,A,X,0.1
-27.523767,-20.9596,A,X,0.1
-27.56946,-20.965458,A,X,0.1
-27.563946,-20.969408,A,X,0.1
-27.560696,-20.97604,A,X,0.1
-27.573969,-20.980419,A,X,0.1
-27.575373,-20.984156,A,X,0.1
-27.602724,-20.991964,A,X,0.1
-27.591311,-20.995804,A,X,0.1
-27.582195,-21.000189,A,X,0.1
-27.606241,-21.005693,A,X,0.1
-27.614801,-21.009619,A,X,0.1
-27.610025,-21.015388,A,X,0.1
-27.612473,-21.020824,A,X,0.1
-27.636063,-21.025011,A,X,0.1
-27.638653,-21.029785,A,X,0.1
-27.641529,-21.035666,A,X,0.1
-27.641251,-21.038757,A,X,0.1
-27.642645,-21.045347,A,X,0.1
-27.647572,-21.049078,A,X,0.1
-27.657579,-21.055351,A,X,0.1
-27.647675,-21.058786,A,X,0.1
-27.69804,-21.064524,A,X,0.1
-27.710291,-21.07045,A,X,0.1
-27.715425,-21.074543,A,X,0.1
-27.744303,-21.079849,A,X,0.1
-27.760313,-21.086308,A,X,0.1
-27.756912,-21.089067,A,X,0.1
-27.768351,-21.095018,A,X,0.1
-27.77408,-21.100109,A,X,0.1
-27.791985,-21.105146,A,X,0.1
-27.790939,-21.109297,A,X,0.1
-27.808283,-21.115477,A,X,0.1
-27.817675,-21.119801,A,X,0.1
-27.840534,-21.125923,A,X,0.1
-27.828665,-21.130589,A,X,0.1
-27.865589,-21.133715,A,X,0.1
-27.873226,-21.141809,A,X,0.1
-27.911205,-21.146763,A,X,0.1
-27.911665,-21.151375,A,X,0.1
-27.911346,-21.155848,A,X,0.1
-27.916641,-21.159376,A,X,0.1
-27.942938,-21.164152,A,X,0.1
-27.947201,-21.17112,A,X,0.1
-27.949574,-21.175413,A,X,0.1
-27.938953,-21.180731,A,X,0.1
-27.97016,-21.186022,A,X,0.1
-27.965694,-21.188177,A,X,0.1
-28.011431,-21.194778,A,X,0.1
-28.010506,-21.200413,A,X,0.1
-28.037951,-21.204882,A,X,0.1
-28.032988,-21.211657,A,X,0.1
-28.044708,-21.214426,A,X,0.1
-28.049231,-21.220234,A,X,0.1
-28.064917,-21.22481,A,X,0.1
-28.065647,-21.228491,A,X,0.1
-28.080734,-21.234409,A,X,0.1
-28.080782,-21.240593,A,X,0.1
-28.101458,-21.245382,A,X,0.1
-28.093105,-21.250484,A,X,0.1
-28.085938,-21.255861,A,X,0.1
-28.092571,-21.259474,A,X,0.1
-28.150301,-21.265825,A,X,0.1
-28.139307,-21.270477,A,X,0.1
-28.103678,-21.275707,A,X,0.1
-28.088505,-21.280878,A,X,0.1
-28.156933,-21.285423,A,X,0.1
-28.128872,-21.28961,A,X,0.1
-28.19203,-21.295954,A,X,0.1
-28.14185,-21.30098,A,X,0.1
-28.203749,-21.305174,A,X,0.1
-28.195387,-21.309778,A,X,0.1
-28.222563,-21.31382,A,X,0.1
-28.213549,-21.320038,A,X,0.1
-28.235756,-21.325727,A,X,0.1
-28.216934,-21.329971,A,X,0.1
-28.23402,-21.335255,A,X,0.1
-28.237116,-21.338223,A,X,0.1
-28.241571,-21.346075,A,X,0.1
-28.249916,-21.351543,A,X,0.1
-28.242292,-21.355085,A,X,0.1
-28.237541,-21.361994,A,X,0.1
-28.25371,-21.365206,A,X,0.1
-28.242651,-21.370228,A,X,0.1
-28.248611,-21.374218,A,X,0.1
-28.241213,-21.381037,A,X,0.1
-28.241415,-21.385839,A,X,0.1
-28.25165,-21.390108,A,X,0.1
-28.291998,-21.395084,A,X,0.1
-28.268963,-21.400869,A,X,0.1
-28.283627,-21.405638,A,X,0.1
-28.262384,-21.410618,A,X,0.1
-28.295284,-21.414274,A,X,0.1
-28.275616,-21.421335,A,X,0.1
-28.287355,-21.425144,A,X,0.1
-28.248804,-21.431786,A,X,0.1
-28.280733,-21.434443,A,X,0.1
-28.302042,-21.441149,A,X,0.1
-28.282497,-21.44486,A,X,0.1
-28.293043,-21.450853,A,X,0.1
-28.314011,-21.455418,A,X,0.1
-28.286579,-21.459635,A,X,0.1
-28.323698,-21.46454,A,X,0.1
-28.270582,-21.471355,A,X,0.1
-28.292255,-21.473631,A,X,0.1
-28.294725,-21.480604,A,X,0.1
-28.328199,-21.484137,A,X,0.1
-28.323341,-21.490683,A,X,0.1
-28.312244,-21.495068,A,X,0.1
-28.265179,-21.500732,A,X,0.1
-28.332602,-21.504887,A,X,0.1
-28.266714,-21.51055,A,X,0.1
-28.303581,-21.514877,A,X,0.1
-28.241125,-21.520887,A,X,0.1
-22.521402,-21.532402,A,X,0.1
-22.461124,-21.531559,A,X,0.1
-22.62236,-21.532248,A,X,0.1
-22.930918,-21.538548,A,X,0.1
-23.222219,-21.543711,A,X,0.1
-23.413298,-21.549814,A,X,0.1
-23.627172,-21.553444,A,X,0.1
-23.742338,-21.561522,A,X,0.1
-23.907387,-21.564959,A,X,0.1
-24.031523,-21.569752,A,X,0.1
-24.176407,-21.576719,A,X,0.1
-24.255402,-21.581184,A,X,0.1
-24.350056,-21.585325,A,X,0.1
-24.43853,-21.590788,A,X,0.1
-24.523388,-21.595972,A,X,0.1
-24.563829,-21.601053,A,X,0.1
-24.646723,-21.60545,A,X,0.1
-24.710787,-21.610262,A,X,0.1
-24.799746,-21.615665,A,X,0.1
-24.822601,-21.619497,A,X,0.1
-24.935497,-21.625013,A,X,0.1
-24.945122,-21.632008,A,X,0.1
-25.063202,-21.635437,A,X,0.1
-25.083574,-21.641472,A,X,0.1
-25.155043,-21.644449,A,X,0.1
-25.184843,-21.65103,A,X,0.1
-25.232103,-21.655144,A,X,0.1
-25.235249,-21.661461,A,X,0.1
-25.345387,-21.665787,A,X,0.1
-25.379816,-21.6696,A,X,0.1
-25.467278,-21.67651,A,X,0.1
-25.453894,-21.680998,A,X,0.1
-25.523399,-21.684092,A,X,0.1
-25.543211,-21.690865,A,X,0.1
-25.645975,-21.695826,A,X,0.1
-25.664074,-21.698727,A,X,0.1
-25.723934,-21.705,A,X,0.1
-25.778017,-21.710091,A,X,0.1
-25.840246,-21.716162,A,X,0.1
-25.87022,-21.719801,A,X,0.1
-25.981209,-21.725569,A,X,0.1
-25.994404,-21.731812,A,X,0.1
-26.098825,-21.734364,A,X,0.1
-26.139185,-21.742298,A,X,0.1
-26.23897,-21.745979,A,X,0.1
-26.282103,-21.750332,A,X,0.1
-26.352413,-21.755306,A,X,0.1
-26.397341,-21.759682,A,X,0.1
-26.464739,-21.76576,A,X,0.1
-26.54777,-21.770744,A,X,0.1
-26.600388,-21.774437,A,X,0.1
-26.664993,-21.778917,A,X,0.1
-26.74943,-21.784988,A,X,0.1
-26.784061,-21.78825,A,X,0.1
-26.884211,-21.79557,A,X,0.1
-26.907133,-21.799828,A,X,0.1
-27.034943,-21.804922,A,X,0.1
-27.069862,-21.810852,A,X,0.1
-27.172897,-21.815271,A,X,0.1
-27.201059,-21.820656,A,X,0.1
-27.291265,-21.824459,A,X,0.1
-27.336905,-21.830347,A,X,0.1
-27.428085,-21.83259,A,X,0.1
-27.478493,-21.840239,A,X,0.1
-27.515802,-21.844608,A,X,0.1
-27.596043,-21.850283,A,X,0.1
-27.668274,-21.853798,A,X,0.1
-27.6854,-21.859037,A,X,0.1
-27.784895,-21.867088,A,X,0.1
-27.809504,-21.871958,A,X,0.1
-27.895681,-21.87538,A,X,0.1
-27.933128,-21.879894,A,X,0.1
-27.978865,-21.884632,A,X,0.1
-28.032543,-21.892298,A,X,0.1
-28.074741,-21.893898,A,X,0.1
-28.094522,-21.8993,A,X,0.1
-28.145639,-21.905083,A,X,0.1
-28.20619,-21.909054,A,X,0.1
-28.248278,-21.915447,A,X,0.1
-28.250357,-21.919659,A,X,0.1
-28.294847,-21.924997,A,X,0.1
-28.351076,-21.930006,A,X,0.1
-28.387684,-21.934761,A,X,0.1
-28.390999,-21.939833,A,X,0.1
-28.443464,-21.944534,A,X,0.1
-28.469114,-21.949812,A,X,0.1
-28.531931,-21.956226,A,X,0.1
-28.528572,-21.960112,A,X,0.1
-28.572079,-21.965643,A,X,0.1
-28.565245,-21.970091,A,X,0.1
-28.618204,-21.975712,A,X,0.1
-28.639618,-21.980423,A,X,0.1
-28.656212,-21.984459,A,X,0.1
-28.676649,-21.989586,A,X,0.1
-28.681602,-21.995291,A,X,0.1
-25.225227,-22.002686,A,X,0.1
-25.0786,-22.006739,A,X,0.1
-25.282938,-22.010162,A,X,0.1
-25.499313,-22.015245,A,X,0.1
-25.651501,-22.019287,A,X,0.1
-25.870274,-22.024342,A,X,0.1
-25.962019,-22.031301,A,X,0.1
-26.086111,-22.036528,A,X,0.1
-26.158449,-22.042225,A,X,0.1
-26.279596,-22.044537,A,X,0.1
-26.331684,-22.049305,A,X,0.1
-26.432646,-22.054186,A,X,0.1
-26.46093,-22.059395,A,X,0.1
-26.566217,-22.064322,A,X,0.1
-26.583347,-22.07066,A,X,0.1
-26.651728,-22.074667,A,X,0.1
-26.697607,-22.079563,A,X,0.1
-26.755135,-22.083681,A,X,0.1
-26.821957,-22.09178,A,X,0.1
-26.868279,-22.095638,A,X,0.1
-26.895767,-22.099665,A,X,0.1
-26.963869,-22.105804,A,X,0.1
-26.967735,-22.111904,A,X,0.1
-27.026247,-22.115402,A,X,0.1
-27.039181,-22.120138,A,X,0.1
-27.123175,-22.12579,A,X,0.1
-27.125393,-22.130955,A,X,0.1
-27.153843,-22.135073,A,X,0.1
-27.184887,-22.140179,A,X,0.1
-27.236544,-22.145241,A,X,0.1
-27.270201,-22.148937,A,X,0.1
-27.308817,-22.154184,A,X,0.1
-27.323795,-22.161139,A,X,0.1
-27.338104,-22.165913,A,X,0.1
-27.366398,-22.169491,A,X,0.1
-27.399515,-22.175243,A,X,0.1
-27.438894,-22.181601,A,X,0.1
-27.476095,-22.186773,A,X,0.1
-27.48955,-22.190195,A,X,0.1
-27.494741,-22.194689,A,X,0.1
-27.544983,-22.200302,A,X,0.1
-27.567478,-22.205595,A,X,0.1
-27.596434,-22.208817,A,X,0.1
-27.638369,-22.214682,A,X,0.1
-27.637131,-22.219879,A,X,0.1
-27.671555,-22.222635,A,X,0.1
-27.720722,-22.230349,A,X,0.1
-27.726284,-22.235966,A,X,0.1
-27.751513,-22.240429,A,X,0.1
-27.800547,-22.245121,A,X,0.1
-27.790327,-22.250044,A,X,0.1
-27.79941,-22.256077,A,X,0.1
-27.80479,-22.259809,A,X,0.1
-27.888556,-22.26553,A,X,0.1
-27.911148,-22.272125,A,X,0.1
-27.919474,-22.274601,A,X,0.1
-27.939892,-22.28105,A,X,0.1
-27.972843,-22.284391,A,X,0.1
-28.010349,-22.290245,A,X,0.1
-28.010954,-22.295181,A,X,0.1
-28.05748,-22.297871,A,X,0.1
-28.097368,-22.305344,A,X,0.1
-28.089933,-22.309885,A,X,0.1
-28.121761,-22.314734,A,X,0.1
-28.165682,-22.321022,A,X,0.1
-28.205706,-22.324009,A,X,0.1
-28.199524,-22.330397,A,X,0.1
-28.231684,-22.333023,A,X,0.1
-28.283627,-22.340828,A,X,0.1
-28.296749,-22.345266,A,X,0.1
-28.335169,-22.350981,A,X,0.1
-28.366894,-22.355843,A,X,0.1
-28.391525,-22.360556,A,X,0.1
-28.408972,-22.364803,A,X,0.1
-28.445692,-22.371309,A,X,0.1
-28.450413,-22.375467,A,X,0.1
-28.497969,-22.37916,A,X,0.1
-28.532259,-22.385624,A,X,0.1
-28.545151,-22.391901,A,X,0.1
-28.537617,-22.394501,A,X,0.1
-28.583485,-22.398903,A,X,0.1
-28.627064,-22.40513,A,X,0.1
-28.649981,-22.409128,A,X,0.1
-28.669014,-22.415478,A,X,0.1
-28.698906,-22.420519,A,X,0.1
-28.724623,-22.424665,A,X,0.1
-28.788305,-22.428782,A,X,0.1
-28.821703,-22.436665,A,X,0.1
-28.835464,-22.440683,A,X,0.1
-28.859018,-22.444937,A,X,0.1
-28.890306,-22.449963,A,X,0.1
-28.900887,-22.455658,A,X,0.1
-28.961767,-22.459227,A,X,0.1
-28.983299,-22.46487,A,X,0.1
-29.008223,-22.468891,A,X,0.1
-29.030197,-22.476278,A,X,0.1
-29.069483,-22.479731,A,X,0.1
-29.136219,-22.485195,A,X,0.1
-29.162571,-22.490194,A,X,0.1
-29.149534,-22.495186,A,X,0.1
-29.184753,-22.498972,A,X,0.1
-29.248726,-22.505198,A,X,0.1
-29.286949,-22.509703,A,X,0.1
-29.301378,-22.51457,A,X,0.1
-29.335745,-22.520119,A,X,0.1
-29.383699,-22.524662,A,X,0.1
-29.421021,-22.530106,A,X,0.1
-29.44072,-22.535925,A,X,0.1
-29.456591,-22.540661,A,X,0.1
-29.493883,-22.544394,A,X,0.1
-29.573271,-22.54797,A,X,0.1
-29.591845,-22.555857,A,X,0.1
-29.603251,-22.559296,A,X,0.1
-29.639687,-22.565168,A,X,0.1
-29.714443,-22.569996,A,X,0.1
-29.70594,-22.575186,A,X,0.1
-29.744087,-22.58054,A,X,0.1
-29.757957,-22.584812,A,X,0.1
-29.85285,-22.590807,A,X,0.1
-29.855104,-22.595224,A,X,0.1
-29.887411,-22.600319,A,X,0.1
-29.908733,-22.603504,A,X,0.1
-29.972033,-22.611095,A,X,0.1
-29.994917,-22.615276,A,X,0.1
-30.039045,-22.619724,A,X,0.1
-30.05036,-22.625177,A,X,0.1
-30.158842,-22.628922,A,X,0.1
-30.149527,-22.635231,A,X,0.1
-30.190323,-22.638309,A,X,0.1
-30.219961,-22.644354,A,X,0.1
-30.318846,-22.651291,A,X,0.1
-30.322964,-22.655439,A,X,0.1
-30.352686,-22.658001,A,X,0.1
-30.400856,-22.664522,A,X,0.1
-30.458061,-22.668814,A,X,0.1
-30.480761,-22.675013,A,X,0.1
-30.542721,-22.679686,A,X,0.1
-30.581488,-22.684128,A,X,0.1
-30.637733,-22.690384,A,X,0.1
-30.650181,-22.695232,A,X,0.1
-30.725256,-22.699718,A,X,0.1
-30.768129,-22.705862,A,X,0.1
-30.79491,-22.710199,A,X,0.1
-30.79273,-22.715263,A,X,0.1
-30.900713,-22.720364,A,X,0.1
-30.932707,-22.725485,A,X,0.1
-30.954952,-22.730831,A,X,0.1
-30.948339,-22.735201,A,X,0.1
-31.048613,-22.738386,A,X,0.1
-31.076782,-22.745186,A,X,0.1
-30.797541,-22.751814,A,X,0.1
-30.853489,-22.75441,A,X,0.1
-30.967222,-22.760456,A,X,0.1
-31.009287,-22.765791,A,X,0.1
-31.093269,-22.77051,A,X,0.1
-31.115677,-22.774492,A,X,0.1
-31.215055,-22.780945,A,X,0.1
-31.263132,-22.783981,A,X,0.1
-31.367359,-22.789097,A,X,0.1
-31.378597,-22.796961,A,X,0.1
-31.415739,-22.800182,A,X,0.1
-31.470636,-22.804672,A,X,0.1
-31.54895,-22.809834,A,X,0.1
-31.549665,-22.813833,A,X,0.1
-31.624464,-22.819231,A,X,0.1
-31.680983,-22.825979,A,X,0.1
-31.699995,-22.829224,A,X,0.1
-31.700495,-22.834707,A,X,0.1
-31.818975,-22.840662,A,X,0.1
-31.837004,-22.845516,A,X,0.1
-31.899973,-22.850204,A,X,0.1
-31.891367,-22.853828,A,X,0.1
-31.983255,-22.860394,A,X,0.1
-31.991747,-22.864349,A,X,0.1
-32.016876,-22.869291,A,X,0.1
-32.068565,-22.875326,A,X,0.1
-32.138649,-22.880575,A,X,0.1
-32.137505,-22.884701,A,X,0.1
-32.212551,-22.889208,A,X,0.1
-32.22094,-22.896412,A,X,0.1
-32.277138,-22.898884,A,X,0.1
-32.287788,-22.904713,A,X,0.1
-32.380077,-22.910654,A,X,0.1
-32.365013,-22.914709,A,X,0.1
-32.431942,-22.920219,A,X,0.1
-32.441082,-22.923992,A,X,0.1
-32.494293,-22.930563,A,X,0.1
-32.480312,-22.933706,A,X,0.1
-32.576698,-22.938343,A,X,0.1
-32.593941,-22.945116,A,X,0.1
-32.623989,-22.950148,A,X,0.1
-32.620106,-22.95454,A,X,0.1
-32.705803,-22.959305,A,X,0.1
-32.719532,-22.964069,A,X,0.1
-32.752594,-22.970331,A,X,0.1
-32.732449,-22.975239,A,X,0.1
